323	15	3	878739393
291	188	3	874835198
395	315	5	886480875
204	259	2	892389195
345	289	3	884901497
223	282	4	891549627
173	292	5	877557369
42	432	3	881108147
326	655	5	879875432
342	581	3	875320037
377	100	3	891298589
184	286	4	889906905
130	393	5	876252472
7	79	4	891352261
378	866	2	880044726
83	181	4	880306786
311	234	4	884364873
130	99	5	875216786
387	693	5	886484336
117	195	5	881012255
276	127	5	874786568
345	33	4	884993069
405	414	1	885547268
398	50	5	875652927
193	684	4	889125788
18	659	4	880129489
311	921	4	884364695
95	265	3	879196513
336	1074	5	877757516
297	272	5	884039431
341	292	5	890757659
290	105	2	880732753
295	946	2	879517994
379	50	4	880525400
178	273	3	882823858
409	1295	1	881105367
119	83	4	886176922
345	302	5	884902317
409	1242	2	881106087
328	1136	4	885047018
28	145	3	881961904
303	1011	2	879484282
308	664	5	887736999
10	275	4	877888677
181	881	1	878961781
405	172	5	885545111
222	840	3	878184392
343	250	5	876403078
405	430	1	885547177
192	276	2	881367505
387	393	2	886483009
54	871	5	880938547
409	50	5	881107281
224	135	1	888103671
99	3	3	885679237
291	794	4	875087334
269	886	3	891446133
106	88	3	881453097
328	556	3	885048930
59	428	5	888205188
315	792	5	879821120
346	831	3	875003274
178	181	5	882823832
180	1131	5	877441985
344	471	3	884899719
268	477	3	875742407
383	663	5	891192778
265	257	4	875320462
308	44	4	887740451
16	76	5	877719863
230	183	3	880484370
10	371	4	877886912
214	23	5	892668130
201	531	2	884113949
90	512	4	891383241
239	650	5	889180530
406	239	3	880131608
87	411	4	879876946
352	657	4	884290428
236	1102	4	890117488
345	732	4	884993418
339	347	4	891034953
104	744	1	888465413
409	223	4	881107539
377	751	3	891296044
144	1142	5	888103968
210	662	2	887730221
334	663	5	891545852
57	100	5	883698581
370	175	3	879434804
312	435	4	891699702
310	1022	5	879435764
210	692	4	887736796
339	1139	3	891036557
19	382	3	885412840
340	402	4	884990922
387	46	3	886484011
269	1133	1	891451374
1	10	3	875693118
361	1074	3	879441179
254	75	1	886475004
318	63	3	884496932
279	391	5	875313859
67	122	3	875379566
405	773	1	885548330
178	55	4	882826394
392	285	3	891039050
151	121	5	879525054
22	692	4	878886480
354	732	2	891307157
350	324	4	882345384
391	26	5	877399745
385	663	4	879446431
185	285	5	883524507
222	1179	1	881060550
246	403	4	884922697
121	57	5	891390014
213	603	5	878955599
151	654	4	879524514
141	295	5	884585039
373	488	3	877098343
326	436	3	879877387
386	50	4	877654961
68	471	3	876974023
139	286	4	879537844
334	1051	4	891545347
413	222	4	879969709
72	357	4	880036550
207	174	4	877750843
286	881	5	884583549
293	843	3	888907836
1	254	1	878541392
392	534	4	891038205
49	401	2	888067975
409	48	2	881108455
194	739	3	879527263
201	774	1	884114713
174	124	5	886514168
256	7	4	882151017
64	566	3	889738085
378	29	3	880332949
56	1036	2	892910544
56	202	4	892676933
234	1458	4	892336165
407	196	4	876340318
198	95	3	884207612
5	372	3	875636230
184	64	4	889909045
6	124	5	883599228
393	715	1	889731592
406	156	5	879446062
291	395	3	875086534
66	475	2	883601156
268	1095	2	876513927
267	3	4	878970901
253	83	4	891628159
361	88	4	879440974
378	411	3	880045006
7	131	5	891352383
276	693	4	874790903
347	257	4	881652610
305	129	3	886323006
224	1039	5	888082552
387	488	3	886480163
276	547	4	874786605
352	183	5	884289693
254	97	5	887346963
334	427	4	891545821
222	240	2	877563716
246	260	5	884924991
62	227	1	879375843
85	70	4	879828328
11	710	2	891905221
380	69	4	885479301
80	199	2	887401353
109	672	2	880582045
280	322	4	891700185
405	178	3	885544947
44	434	4	878348885
162	628	4	877635897
363	473	4	891498558
399	655	3	882344372
399	959	3	882343523
354	58	3	891218356
227	1008	4	879036009
374	124	3	880392873
298	28	4	884182725
95	48	4	879197500
293	255	3	888905146
94	246	4	891724064
243	435	4	879988913
44	118	3	878341197
222	395	1	878184924
407	50	4	875045268
1	129	5	887431908
389	216	2	879991387
253	87	5	891628278
290	204	4	880473696
399	527	3	882511093
251	298	5	886272146
7	673	3	891353744
244	69	4	880603645
91	1050	3	891439414
215	216	4	891435782
99	871	2	885679411
318	435	5	884496069
403	121	5	879786221
13	405	2	882397742
268	67	3	875743588
405	647	1	885546069
224	720	4	888103906
397	988	1	875063722
311	778	4	884365251
158	273	3	880132356
373	699	4	877105781
175	496	5	877108098
113	286	4	875325377
187	522	3	879465125
201	221	3	884111397
286	1047	1	876522026
18	275	5	880129421
234	558	4	892079585
21	977	2	874951416
308	578	2	887738847
181	1379	1	878962168
250	678	2	878089182
378	175	4	880055706
10	234	4	877888877
127	450	5	884364950
18	131	4	880131004
102	675	3	888802940
181	225	3	878963038
336	232	3	877757023
393	1446	5	887746346
236	705	4	890116402
16	182	5	877719863
295	183	1	879517348
405	789	1	885547268
14	242	4	876964570
146	300	3	891457943
303	591	4	879468082
407	249	2	884614788
401	519	4	891033158
296	815	3	884196806
200	215	4	884129346
379	284	4	880568407
291	89	3	874835116
236	58	2	890118462
134	892	2	891732532
384	689	4	891274232
130	356	4	880396792
224	1212	2	888104457
378	576	3	880333027
158	593	4	880134261
243	813	4	879987239
44	91	2	878348573
85	708	4	879828349
115	12	5	881171982
251	596	3	886272118
391	180	5	877399066
164	823	4	889402225
286	53	2	877533506
244	367	1	880603442
26	255	3	891377609
244	724	4	880605638
65	736	4	879216949
286	88	4	877533640
7	121	5	891352904
135	79	3	879857843
389	53	2	880089337
406	318	5	879792811
54	411	5	880936296
293	215	4	888906244
200	112	3	884127370
308	127	4	887737243
376	269	5	879454598
101	50	4	877135944
334	525	5	891545876
367	334	4	876689364
373	378	5	877100232
308	64	4	887737383
380	753	4	885479082
385	82	1	879446786
316	1039	5	880854500
291	755	2	875086958
399	588	5	882342938
58	684	4	884305271
332	409	3	887938601
268	206	3	875309232
196	286	5	881250949
389	153	3	880088510
357	1095	3	878952190
369	181	5	889428642
303	651	5	879468021
94	405	3	891721615
210	419	4	887737678
200	1033	2	891825441
409	288	1	881104647
221	70	3	875245870
405	1118	1	885547268
256	4	5	882164525
253	705	5	891628598
121	192	4	891388250
75	291	1	884050502
286	1286	5	877532683
152	313	4	890322242
406	496	4	879445378
388	147	4	886436871
357	334	4	878951101
391	134	4	877399171
303	42	5	879467223
326	88	2	879877235
115	470	2	881171694
241	292	4	887250084
399	1279	3	882341625
230	11	4	880484911
203	151	4	880434384
218	5	3	881288574
347	230	4	881654101
406	605	5	882480749
71	289	2	877319117
320	552	4	884751336
409	200	2	881109175
13	472	5	882398327
49	588	4	888067031
332	22	5	887938934
374	237	5	880392717
306	116	5	876504026
213	1215	1	878871089
393	294	4	887742145
181	1330	1	878962052
303	1178	2	879544130
141	872	1	886447698
178	96	4	882826782
59	1110	4	888206363
184	116	4	889910481
271	518	4	885849357
276	214	5	874787353
256	120	1	882163754
372	327	5	876869183
255	288	4	883216185
295	380	4	879518455
66	21	1	883601939
49	343	2	888065786
59	419	2	888205228
363	351	2	891493864
327	652	4	887819860
405	426	1	885549192
151	227	5	879542670
194	232	2	879553731
373	842	3	877098343
343	199	5	876404464
293	603	5	888905898
151	792	4	879524268
320	77	3	884751246
348	411	4	886523790
271	530	4	885848770
385	285	5	879439637
339	98	4	891032150
194	226	3	879525761
152	286	5	875562268
223	756	3	891550295
160	604	4	876859778
5	421	1	875721019
331	59	5	877196383
354	124	5	891216632
406	85	2	880131875
392	873	3	891037851
137	15	4	881432965
294	300	4	877818861
279	52	3	890780576
381	1439	3	892696831
380	433	3	885479186
56	769	4	892679389
279	235	3	891209153
269	423	4	891448048
92	184	3	877383934
48	656	4	879434689
59	1028	1	888203900
308	175	5	887736999
13	610	2	882140690
346	732	3	874948955
109	552	2	880582414
82	276	4	876311344
58	490	4	884304896
59	729	4	888205265
233	381	4	877665125
244	1047	2	880605264
295	655	5	879517010
405	1338	1	885549790
328	76	3	885046580
409	99	3	881107750
102	588	4	883748450
311	528	4	884364724
91	482	3	891439208
102	445	2	888803148
100	752	4	891375146
367	551	3	876690048
49	774	2	888067528
22	386	3	878887347
67	871	3	875379594
374	540	3	880939304
276	41	3	874792277
90	328	3	891382490
180	204	3	877127159
334	160	4	891547190
153	56	5	881371140
59	528	4	888205300
268	453	1	875744611
87	403	3	879875996
10	168	4	877888812
181	1354	1	878962496
70	189	4	884150202
385	172	2	879442109
189	510	5	893266326
206	314	1	888179948
116	65	2	876454052
7	659	5	891351161
376	289	3	879433599
265	258	4	875320024
136	100	5	882693338
332	546	4	888098432
393	546	2	887744578
322	653	4	887314310
201	50	4	884114471
382	475	3	875946103
64	746	5	889739138
7	448	3	891353828
385	503	3	879443217
38	226	1	892431513
347	685	3	881652684
374	770	5	880938100
290	54	3	880475218
212	197	5	879303795
405	1554	4	885546445
324	332	3	880574766
5	144	3	875636141
329	147	3	891656072
416	125	5	893213796
305	268	3	886307860
401	499	3	891033319
175	660	3	877107836
16	31	5	877717956
313	649	3	891016325
276	470	3	874790855
216	28	4	880244902
301	229	3	882078228
194	188	4	879522158
234	431	3	892078424
4	288	4	892001445
329	81	2	891656300
270	471	5	876954223
44	191	4	878347234
312	52	5	891699399
303	697	3	879484948
249	216	4	879641305
250	328	3	883262792
232	318	5	888549757
198	176	4	884207136
280	663	4	891700783
378	734	3	880334269
408	689	3	889680045
406	1126	3	879446588
374	7	1	880393268
242	361	5	879741340
399	418	3	882343605
193	815	3	889126332
90	1193	4	891384789
249	86	4	879572124
402	16	3	876267096
405	656	1	885548275
201	89	3	884112245
183	265	2	891466350
166	894	4	886397905
267	474	5	878974783
49	172	1	888067691
399	229	2	882349143
94	76	4	891720827
95	371	2	888955909
59	476	2	888203814
293	419	3	888906699
241	350	2	887249889
332	5	5	888360370
405	1561	1	885546529
410	300	3	888626538
178	216	4	882826868
358	896	4	891269077
378	420	4	880056701
405	440	1	885548330
280	1478	4	891701090
303	172	5	879467413
189	381	3	893277551
343	778	5	876406391
22	226	4	878888145
347	246	4	881652417
10	497	4	877889261
334	191	4	891545793
18	497	4	880131358
83	110	4	880309185
407	211	4	875044400
151	659	5	879524974
370	511	4	879434804
301	1028	5	882074801
345	1	3	884990938
244	950	1	880606274
416	724	4	886316409
393	227	4	889728385
6	56	4	883601277
59	447	5	888206095
373	15	4	877098568
398	520	5	875717106
311	200	4	884365718
279	201	5	890451408
5	243	1	878844164
199	405	2	883783005
332	410	4	887938486
283	288	2	879297867
276	288	4	874786392
328	636	3	885047556
92	640	5	875653579
234	322	2	891034007
251	866	2	886272514
399	148	4	882341362
387	1069	2	886480288
42	732	5	881108346
94	583	3	891722174
167	381	5	892738212
279	1047	4	892864663
398	493	5	875723337
387	674	2	886481686
269	636	3	891450453
99	288	4	885678247
27	246	4	891542897
23	98	5	874786016
250	813	5	878089581
56	588	4	892683248
77	483	4	884752665
28	479	4	881961157
13	847	4	882139937
406	429	4	879446062
77	357	3	884752970
330	845	5	876544432
378	739	4	880333239
126	288	4	887853469
350	616	4	882346383
193	29	3	889126055
405	722	1	885547735
253	487	4	891628323
230	176	4	880485445
330	153	5	876545970
243	173	3	879988913
271	528	3	885848448
64	633	5	889739243
97	430	5	884238693
160	447	4	876859413
297	748	2	874954060
314	1057	2	877887035
254	448	3	886473775
387	81	3	886483906
125	174	5	879454309
406	488	4	879445642
223	252	1	891550326
145	680	3	875269871
158	137	5	880132443
216	153	4	880244802
379	294	3	880524363
391	197	5	877399380
405	540	1	885548163
339	286	5	891032349
56	849	2	892910913
372	561	5	876869534
387	651	2	886479689
399	175	3	882342669
49	1082	3	888066214
367	56	5	876689932
346	291	5	875002643
119	829	5	874775406
251	418	4	886271856
90	501	5	891384885
347	462	2	881654359
10	475	4	877888545
1	241	4	878543133
343	708	4	876407006
145	230	5	885557660
294	125	3	877820272
337	235	3	875184717
216	1010	3	880232685
7	564	3	891354471
378	10	3	880044454
99	827	3	885679504
13	652	5	882141458
308	486	4	887737432
303	1048	4	879484871
222	849	4	881060281
295	86	5	879966498
195	921	3	883934716
130	597	4	874953866
389	942	3	880165881
137	51	1	881433605
345	26	3	884993555
222	276	5	877563550
94	616	4	891720498
334	22	4	891545821
95	101	1	879198800
357	864	5	878951653
95	791	3	880572449
339	522	5	891033165
308	921	4	887738268
56	70	4	892676996
400	300	4	885676230
379	523	4	880525108
385	458	3	879440828
222	82	4	878182453
291	1157	3	874834944
404	333	2	883790286
303	44	4	879484480
6	521	4	883601277
363	307	5	891493795
188	202	2	875073712
334	505	4	891546405
63	408	4	875747242
291	106	4	874805958
290	43	3	880475783
13	294	2	881514683
181	1151	1	878963304
363	93	4	891495339
57	281	4	883697404
130	800	4	875802237
416	250	4	876697074
221	496	3	875246146
264	683	2	886121811
345	676	4	884991384
95	657	5	879198697
299	150	5	877877535
409	197	3	881109215
1	130	3	875072002
228	427	4	889388547
34	245	4	888602923
115	471	2	881170791
53	258	4	879442654
413	271	4	879969027
152	80	5	882477572
393	742	4	887744517
330	172	5	876546619
19	201	3	885412839
279	804	4	875744416
399	732	2	882348089
345	64	5	884902317
92	475	5	875640148
363	665	2	891498964
411	172	5	892845604
128	210	4	879968125
401	273	2	891032334
416	874	1	876696853
144	393	4	888105743
255	825	1	883216958
360	222	2	880355094
193	750	4	889122950
7	260	1	892130982
21	668	1	874951761
23	518	5	874785194
284	346	4	885329065
99	402	4	885680617
294	1013	2	889242788
98	938	3	880498624
41	153	4	890687087
184	950	4	889907896
59	547	3	888203482
327	1075	4	887822832
92	291	4	886443277
125	648	4	879454793
44	588	4	878347742
286	1118	1	889652989
184	237	4	889907945
179	346	3	892151489
14	845	3	880929564
375	443	4	886622024
177	334	3	880130467
54	1088	3	880937311
401	322	2	891031784
263	526	5	891298854
12	200	1	879959610
279	184	5	890779991
327	895	3	887743670
257	130	2	882050236
405	997	1	885547644
29	270	4	882820803
194	946	3	879527514
276	156	5	874795704
405	232	4	885547314
160	228	2	876862243
360	496	3	880356092
94	949	5	885873160
401	111	4	891032296
374	385	4	880396048
201	92	3	884112245
85	1021	3	882995490
345	387	4	884992823
130	128	4	876251728
85	632	3	879454304
95	550	4	879196748
405	1100	1	885546681
30	538	4	885941798
327	418	3	887820761
223	143	4	891550845
406	651	3	882480595
311	775	3	884365579
7	675	5	891352947
207	1197	4	881681663
347	182	5	881653736
49	11	3	888069458
92	728	3	875907574
343	38	3	876406257
293	751	3	888904180
320	252	2	884749532
331	503	4	877196504
344	172	4	884814697
203	50	5	880434810
76	121	2	882607017
256	566	5	882164559
324	127	4	880575658
130	184	4	875801695
238	546	3	883576574
406	645	5	880131905
393	386	4	889731390
389	1203	5	880087544
5	185	3	875720692
295	1188	3	879519354
339	496	5	891032320
43	191	5	875981247
406	14	4	879539855
378	230	3	880055984
76	603	3	882606147
119	568	4	874781915
316	530	2	880853599
99	107	3	885679138
13	588	4	882398763
339	1039	4	891033932
406	463	5	879793261
186	546	4	891719775
271	185	3	885848448
74	301	3	888333372
374	87	5	880395320
56	392	4	892678893
277	181	3	879543653
307	239	3	877122138
194	443	3	879523104
405	442	1	885548384
268	385	3	875310206
291	356	4	874834875
222	399	4	878182686
407	231	3	876342031
344	191	5	889814194
185	939	3	883524249
270	569	4	876956419
253	243	2	891628883
407	785	3	876341444
266	283	3	892257897
303	1239	1	879544020
378	500	4	880055891
166	323	5	886397722
181	980	1	878962496
387	182	5	886483048
216	421	5	880235229
200	148	4	876042340
221	161	3	875246183
308	91	4	887737536
270	509	3	876954965
58	381	4	890321652
379	1219	2	883156704
243	531	4	879988157
406	58	4	879446718
363	87	3	891496306
298	507	4	884182657
62	125	4	879372347
144	105	2	888104767
286	161	2	877533419
227	93	5	879035431
174	1312	4	886434484
158	373	2	880134781
376	275	5	879455143
269	512	5	891447216
145	751	4	883840666
339	772	4	891032413
342	724	1	875320297
279	238	4	891208908
32	1016	1	883718121
249	357	4	879572142
385	1010	3	879440127
249	42	5	879572630
276	125	4	874786876
159	1190	5	881680199
417	3	4	879646344
268	699	3	875744712
417	781	3	880951559
63	328	2	875746985
7	273	3	891351547
194	203	3	879522158
82	140	3	878769668
280	723	5	891701853
294	475	5	877819310
195	213	4	883934680
194	222	1	879538960
16	156	4	877719863
393	342	5	887742179
288	237	4	886892195
283	455	4	879297707
323	210	4	878739878
294	895	4	889241309
73	288	3	888792294
405	72	3	885547268
312	528	5	891698695
371	746	4	880435397
256	827	3	882163857
87	732	4	879876703
5	393	2	875636265
72	161	5	880037703
102	554	2	888801577
398	172	5	875725927
290	162	3	880474107
6	470	3	883602690
94	70	4	891722511
137	250	5	881433015
343	642	4	876404343
112	754	4	884992508
204	302	5	892389137
92	576	2	875813171
377	154	5	891298627
334	443	3	891547128
360	166	5	880355527
92	148	2	877383934
374	116	1	880393307
197	289	4	891409422
7	212	1	891353051
299	511	4	878192311
412	318	5	879716918
301	673	4	882076751
125	98	5	879454345
130	195	5	875801470
404	269	4	883790750
406	469	4	879446588
406	419	1	882480443
349	455	2	879465712
7	126	3	891353254
235	7	4	889655723
314	959	3	877888892
381	1533	4	892696106
151	1044	2	879524900
43	751	2	883954803
300	872	5	875650068
263	432	2	891299448
110	327	3	886987442
405	135	5	885545333
75	190	5	884051948
344	245	3	884813365
405	700	1	885547645
296	845	5	884196689
314	24	1	877886221
303	208	5	879467706
293	627	2	888906338
102	99	2	883748488
92	43	3	875813314
410	312	2	888626881
321	193	3	879441178
27	978	2	891543222
280	4	3	891700733
110	367	3	886989340
14	204	5	879119651
342	274	2	874984895
391	357	5	877399486
416	348	3	886314660
375	1073	2	886621950
405	1434	1	885549942
178	28	5	882826806
409	497	3	881168631
66	742	5	883601388
286	25	3	875807003
239	855	5	889179478
75	151	5	884050502
398	144	5	875658715
10	269	4	877886162
83	685	4	880306951
80	234	3	887401533
394	218	4	880889187
27	475	2	891542942
347	132	5	881654064
332	831	3	887938760
276	640	4	889174904
80	215	5	887401353
145	216	5	875272694
397	1018	4	882839517
393	169	3	887745912
338	294	1	879437576
81	151	2	876533946
49	175	5	888068715
325	432	5	891479263
13	276	5	882140104
95	627	4	880572288
224	323	3	888082216
59	186	5	888205660
321	56	4	879438651
7	619	3	891352831
318	186	5	884498292
109	237	4	880571770
254	892	3	886470904
106	1115	4	883876833
307	408	5	875645579
378	596	5	889665232
343	156	4	876405857
263	64	5	891298453
76	23	5	875027355
280	282	3	891700426
214	268	2	891542445
303	1118	3	879484004
138	614	4	879024184
49	185	5	888067307
214	13	3	891543271
305	258	4	886308064
44	164	4	878348035
289	405	2	876790576
217	231	5	889069974
199	286	5	883782485
271	951	2	885849606
18	1	5	880130802
417	597	3	879646413
397	178	5	885349759
128	86	5	879966919
200	559	4	884129920
261	342	3	890454974
154	462	3	879138831
406	436	4	879792863
24	56	4	875323240
62	742	2	879372965
264	433	5	886123530
275	208	3	880314772
405	96	3	885544881
328	614	4	885046276
3	327	4	889237455
401	204	5	891033684
72	172	1	880037119
85	1149	3	886283002
311	211	3	884364538
311	86	5	884365252
230	96	2	880484683
201	56	5	884111269
13	520	4	886302261
280	40	5	891701614
77	100	3	884732716
130	567	2	876252225
171	313	4	891034835
222	1054	1	883816441
409	659	5	881107410
315	168	4	879821037
189	474	5	893265238
14	15	4	879119390
385	629	2	879446643
276	171	4	874795928
322	1	2	887314119
268	761	1	875744136
189	79	3	893265478
417	1095	3	879649322
23	143	3	874786066
405	1565	1	885549463
216	1101	4	880235473
339	642	5	891032953
49	55	4	888068057
91	504	3	891439471
416	356	5	893213019
99	66	3	886519047
60	638	5	883326057
405	734	2	885547506
36	268	2	882157418
216	282	5	880232597
18	97	4	880131525
21	671	5	874951657
305	272	3	886307917
233	257	4	883356847
181	950	1	878963440
307	449	4	879538922
210	187	5	887736017
200	1228	4	884130721
1	255	2	885345822
144	180	4	888105873
280	54	2	891701747
325	475	4	891478079
256	742	5	882150552
378	252	4	880045288
125	1052	2	892839457
269	152	4	891450623
405	1469	1	885548932
397	221	4	885349348
14	42	4	879119579
102	163	2	892993190
130	534	5	874953728
303	141	3	879483900
292	320	5	881105373
271	317	3	885848863
412	218	3	879717147
102	578	2	888801876
213	132	5	878956263
416	578	4	886318546
325	175	5	891478079
406	186	3	880131741
249	919	5	879572668
62	660	4	879375537
409	1176	4	881104838
60	499	3	883326682
201	9	3	884113343
301	241	3	882077222
208	56	2	883108360
200	717	4	876042493
406	608	4	884630583
382	98	3	875946563
399	383	2	882350431
269	1028	2	891446838
405	964	1	885546154
198	79	3	884208518
307	655	4	877117166
130	69	5	875216718
311	89	5	884364845
118	22	5	875385136
48	28	2	879434653
194	636	2	879553731
59	1108	3	888204877
374	1150	1	880937253
14	176	1	890881484
313	628	4	891016280
180	732	3	877128137
399	71	3	882351580
186	100	4	879023115
49	1068	3	888066187
291	143	3	875086921
342	255	4	874984574
23	133	4	874786220
373	269	5	877098075
405	1250	1	885547997
268	569	3	875744582
405	214	4	885545235
339	135	5	891033256
293	866	3	888905322
359	117	4	886453305
234	135	4	892079769
374	758	1	882158481
243	655	4	879988104
385	489	5	884631784
346	1090	2	875265071
405	450	1	885548093
16	233	5	877727054
354	414	4	891218492
399	744	3	882510147
326	403	3	879876976
305	778	4	886325023
387	169	5	886484336
345	879	2	884901497
303	226	4	879467295
351	359	4	879481589
60	13	4	883327539
308	425	4	887737997
271	1139	3	885849707
242	291	3	879740593
310	275	5	879436137
248	179	3	884534649
94	443	4	891721439
234	451	3	892334578
378	731	3	880056582
299	724	3	889502687
6	204	3	883601277
305	1456	4	886324962
361	340	3	879441805
344	286	3	884813183
248	484	2	884535013
40	347	2	889041283
143	347	5	888407741
168	282	5	884287394
296	121	5	884196689
296	482	5	884197330
316	234	1	880854473
82	185	3	878769334
405	127	5	885545167
268	181	4	875309486
344	79	4	884900993
387	380	2	886484098
389	1298	5	887868071
293	467	4	888906263
267	367	4	878971939
308	264	2	887736408
44	385	3	878348725
303	26	4	879468307
234	844	2	892078521
112	303	4	884992535
336	1012	5	877760082
86	879	2	879570149
399	986	3	882341586
416	69	4	876699027
83	684	4	880307898
332	866	2	887938631
286	268	4	884069298
167	1307	2	892738277
130	270	5	877984734
94	566	2	891721815
234	481	5	892079076
44	214	5	878348036
104	235	2	888465675
387	1118	3	886482695
363	767	2	891500179
90	1206	2	891383912
363	66	4	891496849
409	199	4	881107117
365	25	4	891303950
343	980	5	876403239
21	326	5	874950889
280	722	3	891702122
45	952	4	881014247
201	331	4	884110967
5	413	3	875635807
276	732	4	874790903
272	357	5	879454726
334	888	2	891550464
83	255	5	887665422
234	202	3	892079585
125	411	3	892839091
406	588	4	879793081
145	770	1	875272245
399	62	3	882348876
338	462	4	879438715
64	1	4	879366214
363	265	3	891495339
99	762	2	885679411
298	274	3	884183640
102	94	2	892993545
290	196	4	880474293
354	57	5	891217575
373	402	4	877105730
15	937	4	879455128
393	355	3	889554171
115	187	5	881171203
94	217	4	891722646
299	151	4	877878227
308	509	4	887738717
11	194	4	891904920
59	172	5	888204552
278	269	5	891294959
60	200	4	883326710
378	133	5	889665232
81	318	5	876534817
26	979	3	891383899
398	659	3	875738391
286	329	4	886475961
13	659	3	882141335
261	410	5	890456142
374	1407	2	880939304
280	1168	5	891702544
21	696	2	874951382
130	298	5	874953769
85	127	5	879829301
239	603	5	889178616
390	100	5	879694123
345	132	5	884901371
326	665	1	879876975
297	423	3	875240237
70	482	4	884068704
343	196	4	876406257
196	94	3	881252172
313	56	2	891014313
296	284	4	884196805
220	682	4	881198014
7	563	2	892131978
361	1119	3	879440740
385	447	3	879443150
272	483	5	879454875
144	65	4	888106182
338	194	3	879438597
417	551	3	879649224
269	655	4	891448019
301	105	3	882075202
308	477	4	887739257
312	543	5	891698424
401	173	3	891032937
183	203	3	891466266
385	199	3	879442559
291	401	4	875086766
334	558	4	891546231
363	561	2	891498884
184	58	4	889908984
104	288	2	888442140
303	1258	2	879544756
84	1040	3	883452630
201	27	3	884140891
327	64	2	887745699
391	15	4	877399805
189	31	3	893266027
163	318	4	891220161
406	501	5	879793081
374	932	1	883628159
363	1016	4	891499568
401	527	4	891032919
361	684	4	879441215
373	404	4	877111422
409	6	4	881109306
295	504	4	879517299
85	268	4	881705073
276	268	4	877584085
142	55	2	888640489
206	990	1	888179913
279	411	3	875296005
291	1206	3	874871551
193	301	4	889123257
255	218	3	883216544
268	211	4	875309583
328	205	4	885045768
3	307	3	889237224
394	227	4	881132877
228	655	4	889388489
5	89	5	875636033
102	393	3	892993302
406	640	3	879793328
280	468	4	891702028
145	304	2	885557505
323	172	5	878739988
234	198	3	892078837
279	1219	3	875744358
70	185	4	884149753
122	736	4	879270606
276	742	4	874786756
336	1059	3	877756890
244	365	2	880608599
413	306	4	879968793
13	173	2	882139863
57	225	3	883698039
336	824	3	877756890
256	722	3	882165269
385	56	5	879441728
163	216	3	891220196
160	328	3	878078096
385	48	5	879441777
276	930	2	874787172
151	164	5	879542984
117	117	5	880126461
412	28	4	879716962
264	42	5	886123358
373	105	3	877107173
29	269	4	882820897
385	216	2	879446868
420	331	3	891357271
110	658	3	886988065
178	491	4	882827247
392	538	2	891037851
226	98	5	883889147
145	69	5	882181632
254	234	4	886472713
130	217	3	875801940
275	636	3	880314383
383	603	5	891193242
92	220	1	875644796
8	183	5	879362233
320	100	4	884748579
298	202	3	884182867
10	493	4	877886661
110	759	3	886988850
130	975	5	876251357
300	257	4	875650267
193	845	4	889124803
405	719	1	885547447
95	498	3	879197445
416	272	5	893214332
182	283	2	885613153
374	1046	5	880938044
222	160	1	878182154
110	212	1	886988100
378	655	4	880045553
401	26	3	891033395
71	151	1	877319446
288	230	2	886629664
350	176	4	882347653
312	503	5	891699010
339	469	5	891032633
235	747	2	889655550
323	248	3	878739519
299	919	3	889501551
381	97	4	892696960
422	109	2	875130204
109	849	2	880582384
405	90	4	885547447
289	471	4	876789373
346	879	5	886273570
314	377	3	877890982
7	548	5	891352692
145	79	5	875271838
399	127	2	882346585
58	257	5	884304430
409	516	4	881109347
405	1230	1	885547644
99	628	4	885678813
217	665	4	889070087
411	651	4	891035278
209	1137	4	883417491
406	317	4	882480772
346	158	2	875264945
198	82	3	884209451
313	98	4	891014444
119	117	5	874775535
162	254	3	877636476
373	211	4	877099178
181	150	1	878962465
339	661	5	891033830
292	535	3	881105031
197	233	4	891409935
303	430	4	879467260
312	382	4	891699568
371	663	5	880435238
380	180	2	885478374
95	432	3	879197886
319	267	4	875707690
363	546	3	891497440
302	258	3	879436739
283	50	5	879297134
201	289	2	884111064
312	474	5	891698454
130	147	4	876250746
117	214	5	881012193
109	158	1	880579916
268	568	3	875542174
268	732	3	876514107
141	1059	1	884584886
276	169	5	874977555
387	1008	4	886481183
330	88	5	876546948
67	833	4	875379794
200	228	5	884128372
279	489	2	888430298
334	326	1	891544286
301	864	4	882075110
246	1222	3	884923372
42	196	5	881107718
279	25	5	875295736
234	874	1	891227463
305	655	4	886323937
382	1534	4	875946830
378	283	4	880044532
230	181	4	880485066
95	357	4	879198317
399	22	3	882342834
416	1188	3	886318953
248	96	4	884534968
97	174	4	884238817
393	690	4	887742110
320	33	4	884749385
6	187	4	883600914
1	103	1	878542845
391	97	4	877399301
246	151	5	884921727
321	216	4	879441308
393	1139	3	889729561
269	614	3	891450471
303	449	4	879485685
264	345	4	886121516
328	879	3	885044566
59	866	3	888203865
195	636	2	884504132
280	942	5	891701431
314	780	4	877890675
85	154	4	879828777
101	122	1	877136928
122	464	5	879270541
194	83	3	879521254
405	206	1	885549589
308	505	3	887737647
315	340	4	881017170
373	474	3	877098919
126	682	1	887855034
250	293	4	878089921
314	772	1	877888212
13	735	3	882140690
201	597	2	884310149
90	191	5	891384424
393	789	1	887746015
290	520	3	880473734
385	168	3	879442109
201	825	1	884112427
323	215	5	878739988
49	931	2	888068336
293	1046	1	888907061
195	823	4	881485704
293	421	3	888906576
413	124	5	879969734
291	1210	4	875087656
83	722	4	880308959
417	147	4	879646225
